NO,Order ID,SLS Tracking Number,Shopee Order SN,Sort Code Name,SOC Received time,OnHoldReason,Status,Order Account,Original ASF,Rounding ASF,Payment Method,Pickup Station,Destination Station,Next Station,Current Station,Channel
687,SPXID030778516399,ID232469823904J,230917J1AD25VD,TUNTANG,2023-09-18 22:45:00,Normal,SOC_Received,Economy Marketplace Delivery,16200,16200,NON-COD,Legok First Mile Hub,Tuntang Hub,Tuntang Hub,Semarang DC,spx
688,SPXID036173030809,ID239623112590O,230918KCD5TAEM,PEDURUNGAN,2023-09-20 02:17:24,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Koja First Mile Hub,Pedurungan Hub,Semarang DC,Jakarta DC,spx
689,SPXID037400403379,ID239933934591O,230918KC07Y3YH,GEBOG,2023-09-19 07:38:50,Normal,SOC_LHPacking,Economy Marketplace Delivery,22300,22300,NON-COD,Koja First Mile Hub,Kudus Hub,Kudus Hub,Semarang DC,spx
690,SPXID032616045639,ID232349095947V,230918KCXQG4EJ,NGALIYAN,2023-09-19 00:41:58,Normal,SOC_Received,SPX Standard Marketplace,17200,17200,NON-COD,Serpong Utara First Mile Hub,Ngaliyan Hub,Ngaliyan Hub,Semarang DC,spx
691,SPXID035115136349,ID235816695039O,230917J093RY7V,REMBANG,2023-09-19 19:47:42,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,COD,Legok First Mile Hub,Rembang Hub,Semarang DC,Jakarta DC,spx
692,SPXID037783592919,ID230818116324H,230917HYSHYRBP,REMBANG,2023-09-18 23:11:25,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Legok First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
693,SPXID035364974409,ID2384239833951,230917HYBNK63G,PLANTUNGAN,2023-09-18 20:20:30,Normal,SOC_LHTransporting,SPX Standard Marketplace,19300,19300,COD,Purwakarta First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
694,SPXID034030423349,ID2375371208955,230917HXQNKGMT,WIROSARI,2023-09-18 21:25:10,Normal,SOC_Received,Economy Marketplace Delivery,22300,22300,NON-COD,Legok First Mile Hub,Kradenan Hub,Purwodadi Hub,Semarang DC,spx
695,SPXID030406719589,ID2348566216633,230917HWYWK2WP,CEPU,2023-09-18 21:28:39,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Legok First Mile Hub,Blora Hub,Blora Hub,Semarang DC,spx
696,SPXID030187531179,ID236297694402Z,230917K09N6YH5,GAJAH,2023-09-18 20:58:24,Normal,SOC_LHTransporting,SPX Standard Marketplace,21300,21300,COD,Tanjung Priok First Mile Hub,Demak Hub,Demak Hub,Semarang DC,spx
697,SPXID030992550949,ID238307020884R,230917HWJ07D9H,KALIWUNGU SELATAN,2023-09-18 21:29:57,Normal,SOC_Received,Economy Marketplace Delivery,18300,18300,COD,Legok First Mile Hub,Kaliwungu Hub,Kaliwungu Hub,Semarang DC,spx
698,SPXID038014151289,ID238156576464Q,230917KA5F7VE3,PEDURUNGAN,2023-09-18 20:17:46,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,COD,Kapuk First Mile Hub,Pedurungan Hub,Pedurungan Hub,Semarang DC,spx
699,SPXID032777885509,ID2305496004218,230917J9B9PWRE,TEMBALANG,2023-09-18 23:18:05,Normal,SOC_Packed,SPX Standard Marketplace,17300,17300,NON-COD,Tanjung Priok First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
700,SPXID032587224639,ID230521613742N,230916FDQ6E1KQ,MAYONG,2023-09-18 16:31:11,Normal,SOC_LHTransporting,SPX Standard Marketplace,63900,63900,NON-COD,Pancoran Mas First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
701,SPXID039657226299,ID2354446763231,230917HVDWA14D,WELERI,2023-09-18 22:38:10,Normal,SOC_Received,Economy Marketplace Delivery,18300,18300,COD,Legok First Mile Hub,Weleri Hub,Weleri Hub,Semarang DC,spx
702,SPXID039929940079,ID239647785914Z,230917HUYFPBN8,TENGARAN,2023-09-18 21:25:25,Normal,SOC_Received,Economy Marketplace Delivery,16200,16200,NON-COD,Legok First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
703,SPXID037057400509,ID2390473958740,230918KC4XJFHY,JEPARA,2023-09-19 19:25:44,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Pegadungan First Mile Hub,Jepara Hub,Semarang DC,Jakarta DC,spx
704,SPXID038728486469,ID236026214894X,230917H64SREBM,TEMBALANG,2023-09-18 21:14:49,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Legok First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
